FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3015928484,Cannafyl,Arizona,United States,Drugs,2021-03-01,Warning Letter,611957
3017912926,"Ageless Global, LLC",Utah,United States,Drugs,2021-03-01,Warning Letter,612865
3009028673,Inovaker Lab SA de CV,-,Mexico,Drugs,2021-02-25,Warning Letter,609979
3016680234,YARA ELENA DE LA GARZA PEREZ NIETO,-,Mexico,Drugs,2021-02-22,Warning Letter,608697
3016735321,"Asesores en Mantenimiento Hidraulico e Industrial, S.A. de C.V.",-,Mexico,Drugs,2021-02-22,Warning Letter,610108
3012333567,Absara Cosmetics S.A.P.I DE C.V.,-,Mexico,Drugs,2021-02-18,Warning Letter,612455
3017159096,"KDunn and Associates, P.A. dba HealthQuilt",Texas,United States,Drugs,2021-02-16,Warning Letter,611864
3017928840,Dr. Paul's Lab,Wisconsin,United States,Drugs,2021-02-16,Warning Letter,612964
1216677,"CooperSurgical, Inc.",Connecticut,United States,Drugs,2021-02-12,Warning Letter,613339
3017164176,"Evolved Ayurvedic Discoveries, Inc.",California,United States,Drugs,2021-02-11,Warning Letter,609772
3006386491,"AcelRx Pharmaceuticals, Inc.",California,United States,Drugs,2021-02-11,Warning Letter,613257
3016855928,Precision Analitica Integral S.A. de C.V.,-,Mexico,Drugs,2021-02-05,Warning Letter,609784
3009065443,"AAA Cosmetica, SA de CV",-,Mexico,Drugs,2021-02-03,Warning Letter,609083
3010166858,Botanicals Internacional S.A. de C.V.,-,Mexico,Drugs,2021-02-03,Warning Letter,609774
3015958566,"ShangRao Chunyu Technology Co., Ltd.",-,China,Drugs,2021-02-03,Warning Letter,610194
3006684882,Hawaii Health Systems Corporation dba Kona Community Hospital Pharmacy,Hawaii,United States,Drugs,2021-02-02,Warning Letter,611130
3016774460,Simex Logistics SA de CV,-,Mexico,Drugs,2021-01-29,Warning Letter,610529
3012353600,"Ignacio J. Rodriguez, MD",Florida,United States,Drugs,2021-01-29,Warning Letter,613002
3007007565,"Allay Pharmaceuticals, LLC",Florida,United States,Drugs,2021-01-27,Warning Letter,609023
3015123543,GRUPO YACANA MEXICO SAS DE CV,-,Mexico,Drugs,2021-01-26,Warning Letter,609824
3002600322,Laboratorios Jaloma S.A. de C.V.,-,Mexico,Drugs,2021-01-25,Warning Letter,609287
3016756400,"Grupo Plast-Y-Kosas, SA de CV",-,Mexico,Drugs,2021-01-25,Warning Letter,609493
3016931251,Ignacio Reyes Gonzalez,-,Mexico,Drugs,2021-01-25,Warning Letter,609718
3015592903,"Yuyao YiJia Daily Chemical Co., Ltd.",-,China,Drugs,2021-01-22,Warning Letter,610487
1629694,Professional Compounding Centers of America dba PCCA,Texas,United States,Drugs,2021-01-07,Warning Letter,597638
3017576255,Coco's Holistic Specialties & Apothecary,New York,United States,Drugs,2021-01-04,Warning Letter,612001
3017228977,"G & L Wellness, LLC",Wisconsin,United States,Drugs,2020-12-22,Warning Letter,609572
3017143895,Wellness BioSciences,Texas,United States,Drugs,2020-12-22,Warning Letter,609604
3016543343,New Leaf Pharmaceuticals,Connecticut,United States,Drugs,2020-12-22,Warning Letter,609744
3017265499,NEXTL3VEL SERVICES GROUP LLC DBA ThisStuffIsGoodForYou,Nevada,United States,Drugs,2020-12-22,Warning Letter,610446
3009331372,"Broncolin, S.A. de C.V.",-,Mexico,Drugs,2020-12-21,Warning Letter,609329
3013352224,"InfuScience, Inc. dba Bioscrip Infusion Services",Virginia,United States,Drugs,2020-12-21,Warning Letter,609526
3001751431,Rowpar Pharmaceuticals,Arizona,United States,Drugs,2020-12-18,Warning Letter,611759
3006555420,"Phoenix Biotechnology, Inc.",Texas,United States,Drugs,2020-12-15,Warning Letter,612178
3016760965,"Richard J. Obiso, PhD dba Avila Herbals, LLC",Virginia,United States,Drugs,2020-12-15,Warning Letter,612178
3008929273,Indigenous Products,Texas,United States,Drugs,2020-12-10,Warning Letter,610588
3017580862,iThrive Health,-,Panama,Drugs,2020-12-10,Warning Letter,611790
3017636693,"Paradigm RE, LLC",Illinois,United States,Drugs,2020-12-07,Warning Letter,612014
3012481086,"Clientele, Inc.",Florida,United States,Drugs,2020-12-03,Warning Letter,607476
3017638794,Rat's Army,Montana,United States,Drugs,2020-12-02,Warning Letter,612020
3017066032,CORPORATIVO BURELI SA DE CV,-,Mexico,Drugs,2020-12-01,Warning Letter,610304
3010653642,Liq-E S.A. De C.V.,-,Mexico,Drugs,2020-11-19,Warning Letter,609128
3015685627,VIBRANT HEALTH CARE INC,Arizona,United States,Biologics,2020-11-18,Warning Letter,608426
3017356007,Ora Care Products LLC,West Virginia,United States,Drugs,2020-11-18,Warning Letter,610686
3013318132,HARMONIC NATURE S DE RL MI,-,Mexico,Drugs,2020-11-16,Warning Letter,609367
1025483,"Tarmac Products, Inc.",Florida,United States,Drugs,2020-11-10,Warning Letter,595993
3016908019,"MXL Comercial, SA de CV",-,Mexico,Drugs,2020-11-10,Warning Letter,609335
3016829724,"JG Atlas Comercios, SA de CV",-,Mexico,Drugs,2020-11-06,Warning Letter,609415
3008944019,Grupo Asimex de Mexico SA de CV,-,Mexico,Drugs,2020-11-06,Warning Letter,609759
3015859129,Family Pharmacy of Statesville,North Carolina,United States,Drugs,2020-11-06,Warning Letter,611664
3009407408,Nartex Laboratorios Homeopaticos S.A. de C.V.,-,Mexico,Drugs,2020-11-04,Warning Letter,608540
3006218807,Novabay Pharmaceuticals Inc,California,United States,Drugs,2020-11-02,Warning Letter,610816
3016620521,Real Clean Distribuciones SA de CV,-,Mexico,Drugs,2020-10-30,Warning Letter,608900
3012141366,Spartan Enterprises Inc. dba Watershed Wellness Center,Michigan,United States,Drugs,2020-10-30,Warning Letter,610876
3016691209,"Asiaticon, SA de CV",-,Mexico,Drugs,2020-10-29,Warning Letter,609162
3016750033,"Grupo Insoma, S.A.P.I de CV",-,Mexico,Drugs,2020-10-23,Warning Letter,608768
3010078513,"4E Global, S.A.P.I. de C.V.",-,Mexico,Drugs,2020-10-23,Warning Letter,608940
3002679704,"Cosmax USA, Corporation",New Jersey,United States,Drugs,2020-10-16,Warning Letter,606909
3005796917,"Aurolife Pharma, LLC",New Jersey,United States,Drugs,2020-10-16,Warning Letter,607087
3017417670,For Our Vets LLC dba Patriot Supreme,Arizona,United States,Drugs,2020-10-16,Warning Letter,611043
3016681443,"Quimica Magna de Mexico, S.A. de C.V.",-,Mexico,Drugs,2020-10-15,Warning Letter,608751
3002523846,RLC Labs Inc.,Arizona,United States,Drugs,2020-10-09,Warning Letter,607596
3009876430,Shilpa Medicare Limited,-,India,Drugs,2020-10-09,Warning Letter,607877
3010704905,Surgery Pharmacy Services Inc,Tennessee,United States,Drugs,2020-10-09,Warning Letter,610130
3013676321,"KVK-Tech, Inc.",Pennsylvania,United States,Drugs,2020-10-08,Warning Letter,608236
3017261913,Griffo Botanicals,California,United States,Drugs,2020-10-07,Warning Letter,610434
3010698648,Prairie Dawn Herbs,Colorado,United States,Drugs,2020-10-07,Warning Letter,610877
3010421557,West Coast Nuclear Pharmacy,Florida,United States,Drugs,2020-10-06,Warning Letter,604169
3016585233,HALODERM INC,California,United States,Drugs,2020-10-06,Warning Letter,608852
3017022440,Oneness Labs,California,United States,Drugs,2020-10-06,Warning Letter,608918
3017381013,USARxMedicine,Minnesota,United States,Drugs,2020-10-01,Warning Letter,610865
3017361142,Tonic Therapeutic Herb Shop & Elixir Bar,West Virginia,United States,Drugs,2020-09-29,Warning Letter,610727
3015316526,Medoz Pharmacy of Polk Inc,Florida,United States,Drugs,2020-09-25,Warning Letter,610467
3007187282,Panacea Biotec Pharma Limited,-,India,Drugs,2020-09-24,Warning Letter,607837
3004737602,"LEC Custom Products, Inc.",-,Canada,Drugs,2020-09-24,Warning Letter,607838
3011158388,Nephron Sterile Compounding Center LLC,South Carolina,United States,Drugs,2020-09-22,Warning Letter,610867
3015694227,CURRAX PHARMACEUTICALS LLC,New Jersey,United States,Drugs,2020-09-22,Warning Letter,610942
3010177428,Randol Mill Pharmacy,Texas,United States,Drugs,2020-09-17,Warning Letter,610545
3006372310,"Intrathecal Compounding Specialists, LLC",Louisiana,United States,Drugs,2020-09-16,Warning Letter,610639
3003734940,Coupler LLC,Pennsylvania,United States,Drugs,2020-09-15,Warning Letter,607662
3000205427,HNC Products Inc.,Illinois,United States,Drugs,2020-09-10,Warning Letter,607359
3015235235,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",Arizona,United States,Drugs,2020-09-10,Warning Letter,610384
3015131327,Integrated Health Concepts Inc.,California,United States,Drugs,2020-09-10,Warning Letter,610546
3014435648,"Foothills Professional Pharmacy, LTD",Arizona,United States,Drugs,2020-09-09,Warning Letter,598883
3010241801,"Vital Care Compounder, Inc",Mississippi,United States,Drugs,2020-09-09,Warning Letter,610477
3010910756,Mayon's Pharmaceuticals Private Ltd,-,India,Drugs,2020-09-04,Warning Letter,607388
3013446837,Accurate RX Pharmacy Consulting LLC,Missouri,United States,Drugs,2020-09-02,Warning Letter,604449
3017057025,Thomas Meds,-,New Zealand,Drugs,2020-09-02,Warning Letter,609075
3017166483,1 Party At A Time,North Carolina,United States,Drugs,2020-09-01,Warning Letter,609781
3015867295,"Sprout Pharmaceuticals, Inc",North Carolina,United States,Drugs,2020-08-31,Warning Letter,610569
1000149906,"Kalchem International, Inc.",Oklahoma,United States,Drugs,2020-08-27,Warning Letter,607098
3020499006,KDNA Life Sciences LLC,Montana,United States,Biologics,2020-08-27,Warning Letter,607852
1619076,"Calvin Scott & Company, Inc.",New Mexico,United States,Drugs,2020-08-25,Warning Letter,606987
3007801999,PT. MegaSurya Mas,-,Indonesia,Drugs,2020-08-24,Warning Letter,604366
3003227156,Tianish Laboratories Private Limited,-,India,Drugs,2020-08-20,Warning Letter,607508
3017177812,"Living Senior, LLC",Nevada,United States,Drugs,2020-08-19,Warning Letter,609864
3016891901,PA Green Wellness LLC,Pennsylvania,United States,Biologics,2020-08-17,Warning Letter,608144
3012707547,"Predictive Biotech, Inc.",Nevada,United States,Biologics,2020-08-17,Warning Letter,608144
3012707547,"Predictive Biotech, Inc.",Nevada,United States,Biologics,2020-08-17,Warning Letter,608322
3006691461,"Acella Pharmaceuticals, LLC",Georgia,United States,Drugs,2020-08-14,Warning Letter,604438
3017175471,SilveryGuy,-,Singapore,Drugs,2020-08-14,Warning Letter,609843
3003821988,Somerset Therapeutics Private Limited,-,India,Drugs,2020-08-13,Warning Letter,606700
3011849882,Banco Vida Corp.,Puerto Rico,United States,Biologics,2020-08-12,Warning Letter,606288
3015766791,Invitrx Therapeutics,Puerto Rico,United States,Biologics,2020-08-12,Warning Letter,606288
3015767533,Laboratorio Banco Vida,Puerto Rico,United States,Biologics,2020-08-12,Warning Letter,606288
3014680732,"Oxford Medical Instruments USA, Inc.",California,United States,Drugs,2020-08-11,Warning Letter,609104
3017125382,BK Korea Corporation,Florida,United States,Drugs,2020-08-07,Warning Letter,609528
3017124473,H-Lab Life,Florida,United States,Drugs,2020-08-07,Warning Letter,609528
3017064999,Canadian Chaga,-,Canada,Drugs,2020-08-06,Warning Letter,609097
3011274338,"Soluciones Cosmeticas, SA de CV",-,Mexico,Drugs,2020-08-04,Warning Letter,609057
3017125107,MMStabs.com,-,South Africa,Drugs,2020-08-03,Warning Letter,609461
3010169226,Vapore Llc,California,United States,Drugs,2020-07-30,Warning Letter,608953
3013239969,"TAKA USA, INC. dba Cosmetic Innovations",Texas,United States,Drugs,2020-07-29,Warning Letter,587521
3015134033,ACRX Specialty Pharmacy Inc,Nevada,United States,Drugs,2020-07-24,Warning Letter,609518
1250045,Tender Corporation,New Hampshire,United States,Drugs,2020-07-23,Warning Letter,599789
3016678056,Eskbiochem SA de CV,-,Mexico,Drugs,2020-07-23,Warning Letter,608690
3016790509,21st Century LaserMed Pain Institute,California,United States,Biologics,2020-07-21,Warning Letter,607654
3016816960,Pharmaboosters.com,-,Russia,Drugs,2020-07-15,Warning Letter,607929
3002808161,Signa S.A. de C.V.,-,Mexico,Drugs,2020-07-14,Warning Letter,605219
3013559620,"Eosera, Inc.",Texas,United States,Drugs,2020-07-13,Warning Letter,605500
3016998483,Kegan Wellness,-,India,Drugs,2020-07-13,Warning Letter,608737
3017038895,Health Beauty Love,Florida,United States,Drugs,2020-07-10,Warning Letter,608979
1000160561,"Stason Pharmaceuticals, Inc.",California,United States,Drugs,2020-07-08,Warning Letter,604889
3017023712,Ionogen,Tennessee,United States,Drugs,2020-07-07,Warning Letter,608909
3007615976,"Shen Clinic, LLC.",California,United States,Drugs,2020-07-06,Warning Letter,607637
3006211158,Butterfly Expressions Llc,Idaho,United States,Drugs,2020-07-06,Warning Letter,608567
3016986351,SinoTradition.com,-,China,Drugs,2020-07-06,Warning Letter,608643
3016994540,Lotus Herbal Supplements,Oregon,United States,Drugs,2020-07-06,Warning Letter,608658
3016994542,"Shijiazhuang Yiling Pharmaceutical Agent US, LLC",Oregon,United States,Drugs,2020-07-06,Warning Letter,608658
3016994563,Lianhuaqingwencaps.com,South Carolina,United States,Drugs,2020-07-06,Warning Letter,608667
3012937475,"Front Door Pharmacy, LLC dba Pure Pharmacy (Pure Pharmaceuticals)",Texas,United States,Drugs,2020-07-01,Warning Letter,608461
3016994610,Center for Wellness and Integrative Medicine,California,United States,Drugs,2020-06-30,Warning Letter,608693
3016946652,"Nuance Health, LLC",Florida,United States,Drugs,2020-06-26,Warning Letter,608405
3016986325,Loyal Great International Ltd.,-,-,Drugs,2020-06-26,Warning Letter,608633
3016946642,Curativa Bay Corporation,Florida,United States,Drugs,2020-06-25,Warning Letter,608406
3008420443,"Homeocare Laboratories, Inc.",New York,United States,Drugs,2020-06-22,Warning Letter,603532
3006489197,"Washington Homeopathic Products, Inc.",West Virginia,United States,Drugs,2020-06-19,Warning Letter,589823
3016860064,North Isle Wellness Center,New York,United States,Drugs,2020-06-19,Warning Letter,607947
3016936972,Project 1600 Inc.,New York,United States,Drugs,2020-06-18,Warning Letter,608349
3015658387,Vega Life Sciences,-,India,Drugs,2020-06-17,Warning Letter,604469
3015617746,Assurance Infusion,Texas,United States,Drugs,2020-06-12,Warning Letter,608360
3015908524,Hevert Pharmaceuticals LLC USA,Colorado,United States,Drugs,2020-06-11,Warning Letter,594842
3010033797,8046255 Canada Inc. DBA Viatrexx,-,Canada,Drugs,2020-06-11,Warning Letter,596178
1626962,"Medinatura New Mexico, inc.",New Mexico,United States,Drugs,2020-06-11,Warning Letter,596269
3007386694,World Health Advanced Technologies Ltd,Florida,United States,Drugs,2020-06-11,Warning Letter,598247
3004664162,Takeda Pharmaceutical Company Limited,-,Japan,Drugs,2020-06-10,Warning Letter,603596
3016920027,www.outoftheboxremedies.com,-,Israel,Drugs,2020-06-10,Warning Letter,608263
3010924627,Mandell's Clinical Pharmacy,New Jersey,United States,Drugs,2020-06-10,Warning Letter,608320
3016820952,organic-beauty-recipes.com,-,Canada,Drugs,2020-06-08,Warning Letter,607753
3009127876,The Compounding Pharmacy,North Carolina,United States,Drugs,2020-06-05,Warning Letter,608400
3013913234,EUCYT Laboratories LLC,Nevada,United States,Biologics,2020-06-04,Warning Letter,607182
3014539004,CMC Enterprise Pharmacy,North Carolina,United States,Drugs,2020-06-04,Warning Letter,608036
3011893599,"Auro Pharmacies, Inc.",California,United States,Drugs,2020-06-03,Warning Letter,608369
3003878590,Cosmaceutical Research Lab Inc.,-,Canada,Drugs,2020-05-29,Warning Letter,600121
3016790283,"Quadrant Sales & Marketing, Inc.",Florida,United States,Drugs,2020-05-28,Warning Letter,607625
3016824094,StayWell Copper Products,Colorado,United States,Drugs,2020-05-28,Warning Letter,607773
3016716640,Alternavita,Arizona,United States,Drugs,2020-05-26,Warning Letter,607147
3016733557,CBD Gaze,Puerto Rico,United States,Drugs,2020-05-26,Warning Letter,607299
3016820731,Musthavemom.com,Arizona,United States,Drugs,2020-05-26,Warning Letter,607749
3016821016,"Careful Cents, LLC",Colorado,United States,Drugs,2020-05-26,Warning Letter,607756
3008514611,North Coast Biologics,Washington,United States,Biologics,2020-05-21,Warning Letter,607532
3016826481,Apollo Holding LLC,South Carolina,United States,Drugs,2020-05-21,Warning Letter,607807
3016718098,SpiceTac,Florida,United States,Drugs,2020-05-19,Warning Letter,607144
3016820971,"Life Unlearned, LLC",Colorado,United States,Drugs,2020-05-19,Warning Letter,607754
3016815963,Chloroquineonline.com,-,China,Drugs,2020-05-18,Warning Letter,607725
2627511,"Fenwal International, Inc.",Puerto Rico,United States,Biologics,2020-05-15,Warning Letter,603610
3016774529,Noetic Nutraceuticals,Maryland,United States,Drugs,2020-05-15,Warning Letter,607572
3016796235,The Golden Road Kratom,California,United States,Drugs,2020-05-15,Warning Letter,607627
3016608745,4nrx.md,California,United States,Drugs,2020-05-14,Warning Letter,606115
3016716643,benjaminmcevoy.com,Massachusetts,United States,Drugs,2020-05-14,Warning Letter,607149
3009658676,Montgomery Fertility Center,Maryland,United States,Biologics,2020-05-14,Warning Letter,607345
3016819761,White Eagle Native Herbs,Arizona,United States,Drugs,2020-05-14,Warning Letter,607744
3008425092,"Samchundang Pharm Co., Ltd.",-,-,Drugs,2020-05-13,Warning Letter,599255
3016784517,Fusion Health and Vitality LLC,Georgia,United States,Drugs,2020-05-11,Warning Letter,607545
3014710073,"Seanjari Preeti Womb Healing, L.L.C.",South Carolina,United States,Drugs,2020-05-08,Warning Letter,607355
3016790482,Plum Dragon Herbs,Maryland,United States,Drugs,2020-05-08,Warning Letter,607629
3014538924,"Sanit Technologies, LLC dba Durisan",Florida,United States,Drugs,2020-05-07,Warning Letter,606050
3016595998,"AgroTerra, Ltd. dba Patriot Hemp Company",Colorado,United States,Drugs,2020-05-07,Warning Letter,606086
3016622222,WashingtonsLastFrontier.Com,Washington,United States,Drugs,2020-05-07,Warning Letter,606273
3016619648,CHRONIC LYME TREATMENTS,-,Canada,Drugs,2020-05-07,Warning Letter,607094
3014483112,IntegraDose Compounding Services LLC,Minnesota,United States,Drugs,2020-05-06,Warning Letter,592187
3015620544,GlutaGenic,Florida,United States,Drugs,2020-05-06,Warning Letter,607271
3015986368,ALIVE BY NATURE LLC,Florida,United States,Drugs,2020-05-06,Warning Letter,607435
3001744192,Blaine Labs Inc,California,United States,Drugs,2020-05-05,Warning Letter,598733
3013503096,HoneyColony LLC,California,United States,Drugs,2020-05-04,Warning Letter,607346
